temp,egg,L1,L2,L3,L4
7.16,0.0014232973584278844,0.05534490049179468,0.05534490049179468,0.05534490049179468,0.05534490049179468
7.17,0.0014253023279709705,0.05506925424670676,0.05506925424670676,0.05506925424670676,0.05506925424670676
7.18,0.0014273101218731734,0.054795526070141765,0.054795526070141765,0.054795526070141765,0.054795526070141765
7.19,0.001429320744113107,0.054523700348375816,0.054523700348375816,0.054523700348375816,0.054523700348375816
7.2,0.0014313341986749951,0.054253761611862045,0.054253761611862045,0.054253761611862045,0.054253761611862045
7.21,0.0014333504895486678,0.053985694533760134,0.053985694533760134,0.053985694533760134,0.053985694533760134
7.22,0.0014353696207295807,0.05371948392848191,0.05371948392848191,0.05371948392848191,0.05371948392848191
7.23,0.0014373915962188166,0.05345511475025337,0.05345511475025337,0.05345511475025337,0.05345511475025337
7.24,0.0014394164200230916,0.05319257209169294,0.05319257209169294,0.05319257209169294,0.05319257209169294
7.25,0.0014414440961547704,0.052931841182405084,0.052931841182405084,0.052931841182405084,0.052931841182405084
7.26,0.0014434746286318655,0.052672907387589014,0.052672907387589014,0.052672907387589014,0.052672907387589014
7.27,0.0014455080214780527,0.052415756206663985,0.052415756206663985,0.052415756206663985,0.052415756206663985
7.28,0.0014475442787226758,0.0521603732719084,0.0521603732719084,0.0521603732719084,0.0521603732719084
7.29,0.0014495834044007513,0.051906744347115,0.051906744347115,0.051906744347115,0.051906744347115
7.3,0.0014516254025529834,0.05165485532626,0.05165485532626,0.05165485532626,0.05165485532626
7.31,0.001453670277225768,0.05140469223218781,0.05140469223218781,0.05140469223218781,0.05140469223218781
7.32,0.0014557180324711978,0.051156241215309234,0.051156241215309234,0.051156241215309234,0.051156241215309234
7.33,0.001457768672347077,0.05090948855231464,0.05090948855231464,0.05090948855231464,0.05090948855231464
7.34,0.0014598222009169263,0.050664420644900954,0.050664420644900954,0.050664420644900954,0.050664420644900954
7.35,0.0014618786222499864,0.05042102401851309,0.05042102401851309,0.05042102401851309,0.05042102401851309
7.36,0.0014639379404212355,0.050179285321098166,0.050179285321098166,0.050179285321098166,0.050179285321098166
7.37,0.0014660001595113875,0.049939191321874556,0.049939191321874556,0.049939191321874556,0.049939191321874556
7.38,0.0014680652836069074,0.04970072891011353,0.04970072891011353,0.04970072891011353,0.04970072891011353
7.39,0.0014701333168000168,0.049463885093934776,0.049463885093934776,0.049463885093934776,0.049463885093934776
7.4,0.0014722042631887023,0.049228646999114535,0.049228646999114535,0.049228646999114535,0.049228646999114535
7.41,0.001474278126876721,0.04899500186790729,0.04899500186790729,0.04899500186790729,0.04899500186790729
7.42,0.0014763549119736108,0.048762937057880165,0.048762937057880165,0.048762937057880165,0.048762937057880165
7.43,0.0014784346225947013,0.04853244004075953,0.04853244004075953,0.04853244004075953,0.04853244004075953
7.44,0.0014805172628611178,0.04830349840129081,0.04830349840129081,0.04830349840129081,0.04830349840129081
7.45,0.0014826028368997925,0.04807609983611067,0.04807609983611067,0.04807609983611067,0.04807609983611067
7.46,0.001484691348843467,0.04785023215263061,0.04785023215263061,0.04785023215263061,0.04785023215263061
7.47,0.00148678280283071,0.0476258832679338,0.0476258832679338,0.0476258832679338,0.0476258832679338
7.48,0.0014888772030059146,0.04740304120768335,0.04740304120768335,0.04740304120768335,0.04740304120768335
7.49,0.0014909745535193163,0.04718169410504226,0.04718169410504226,0.04718169410504226,0.04718169410504226
7.5,0.0014930748585269965,0.046961830199605356,0.046961830199605356,0.046961830199605356,0.046961830199605356
7.51,0.001495178122190888,0.04674343783634258,0.04674343783634258,0.04674343783634258,0.04674343783634258
7.52,0.001497284348678791,0.04652650546455417,0.04652650546455417,0.04652650546455417,0.04652650546455417
7.53,0.0014993935421643717,0.04631102163683626,0.04631102163683626,0.04631102163683626,0.04631102163683626
7.54,0.0015015057068271797,0.04609697500805848,0.04609697500805848,0.04609697500805848,0.04609697500805848
7.55,0.001503620846852651,0.04588435433435248,0.04588435433435248,0.04588435433435248,0.04588435433435248
7.56,0.0015057389664321185,0.04567314847211048,0.04567314847211048,0.04567314847211048,0.04567314847211048
7.57,0.001507860069762816,0.04546334637699587,0.04546334637699587,0.04546334637699587,0.04546334637699587
7.58,0.0015099841610478944,0.045254937102963584,0.045254937102963584,0.045254937102963584,0.045254937102963584
7.59,0.0015121112444964207,0.045047909801291454,0.045047909801291454,0.045047909801291454,0.045047909801291454
7.6,0.0015142413243233951,0.044842253719621535,0.044842253719621535,0.044842253719621535,0.044842253719621535
7.61,0.0015163744047497552,0.04463795820101195,0.04463795820101195,0.04463795820101195,0.04463795820101195
7.62,0.0015185104900023805,0.044435012682999625,0.044435012682999625,0.044435012682999625,0.044435012682999625
7.63,0.0015206495843141103,0.04423340669667121,0.04423340669667121,0.04423340669667121,0.04423340669667121
7.64,0.0015227916919237415,0.04403312986574598,0.04403312986574598,0.04403312986574598,0.04403312986574598
7.65,0.0015249368170760455,0.04383417190566739,0.04383417190566739,0.04383417190566739,0.04383417190566739
7.66,0.0015270849640217736,0.043636522622704746,0.043636522622704746,0.043636522622704746,0.043636522622704746
7.67,0.0015292361370176613,0.04344017191306391,0.04344017191306391,0.04344017191306391,0.04344017191306391
7.68,0.0015313903403264438,0.043245109762008446,0.043245109762008446,0.043245109762008446,0.043245109762008446
7.69,0.0015335475782168619,0.043051326242989504,0.043051326242989504,0.043051326242989504,0.043051326242989504
7.7,0.001535707854963665,0.04285881151678475,0.04285881151678475,0.04285881151678475,0.04285881151678475
7.71,0.0015378711748476287,0.04266755583064711,0.04266755583064711,0.04266755583064711,0.04266755583064711
7.72,0.0015400375421555587,0.042477549517462375,0.042477549517462375,0.042477549517462375,0.042477549517462375
7.73,0.0015422069611802955,0.04228878299491506,0.04228878299491506,0.04228878299491506,0.04228878299491506
7.74,0.0015443794362207319,0.04210124676466437,0.04210124676466437,0.04210124676466437,0.04210124676466437
7.75,0.0015465549715818114,0.04191493141152771,0.04191493141152771,0.04191493141152771,0.04191493141152771
7.76,0.0015487335715745456,0.04172982760267377,0.04172982760267377,0.04172982760267377,0.04172982760267377
7.77,0.0015509152405160194,0.04154592608682339,0.04154592608682339,0.04154592608682339,0.04154592608682339
7.78,0.0015530999827293942,0.04136321769345937,0.04136321769345937,0.04136321769345937,0.04136321769345937
7.79,0.0015552878025439278,0.041181693332044855,0.041181693332044855,0.041181693332044855,0.041181693332044855
7.8,0.0015574787042949702,0.04100134399124903,0.04100134399124903,0.04100134399124903,0.04100134399124903
7.81,0.001559672692323983,0.04082216073818184,0.04082216073818184,0.04082216073818184,0.04082216073818184
7.82,0.0015618697709785438,0.04064413471763692,0.04064413471763692,0.04064413471763692,0.04064413471763692
7.83,0.0015640699446123497,0.040467257151341404,0.040467257151341404,0.040467257151341404,0.040467257151341404
7.84,0.0015662732175852356,0.040291519337214934,0.040291519337214934,0.040291519337214934,0.040291519337214934
7.85,0.0015684795942631775,0.04011691264863544,0.04011691264863544,0.04011691264863544,0.04011691264863544
7.86,0.0015706890790182979,0.0399434285337134,0.0399434285337134,0.0399434285337134,0.0399434285337134
7.87,0.0015729016762288822,0.0397710585145733,0.0397710585145733,0.0397710585145733,0.0397710585145733
7.88,0.0015751173902793833,0.03959979418664238,0.03959979418664238,0.03959979418664238,0.03959979418664238
7.89,0.0015773362255604264,0.03942962721794786,0.03942962721794786,0.03942962721794786,0.03942962721794786
7.9,0.0015795581864688271,0.03926054934842028,0.03926054934842028,0.03926054934842028,0.03926054934842028
7.91,0.0015817832774075893,0.0390925523892048,0.0390925523892048,0.0390925523892048,0.0390925523892048
7.92,0.0015840115027859235,0.0389256282219798,0.0389256282219798,0.0389256282219798,0.0389256282219798
7.93,0.0015862428670192497,0.03875976879828233,0.03875976879828233,0.03875976879828233,0.03875976879828233
7.94,0.0015884773745292095,0.03859496613884057,0.03859496613884057,0.03859496613884057,0.03859496613884057
7.95,0.0015907150297436701,0.03843121233291346,0.03843121233291346,0.03843121233291346,0.03843121233291346
7.96,0.0015929558370967366,0.038268499537637043,0.038268499537637043,0.038268499537637043,0.038268499537637043
7.97,0.0015951998010287625,0.038106819977377894,0.038106819977377894,0.038106819977377894,0.038106819977377894
7.98,0.0015974469259863555,0.03794616594309275,0.03794616594309275,0.03794616594309275,0.03794616594309275
7.99,0.0015996972164223884,0.03778652979169537,0.03778652979169537,0.03778652979169537,0.03778652979169537
8.0,0.001601950676796002,0.037627903945429725,0.037627903945429725,0.037627903945429725,0.037627903945429725
8.01,0.001604207311572625,0.03747028089124953,0.03747028089124953,0.03747028089124953,0.03747028089124953
8.02,0.0016064671252239704,0.03731365318020436,0.03731365318020436,0.03731365318020436,0.03731365318020436
8.03,0.0016087301222280543,0.037158013426832594,0.037158013426832594,0.037158013426832594,0.037158013426832594
8.04,0.0016109963070692,0.03700335430855952,0.03700335430855952,0.03700335430855952,0.03700335430855952
8.05,0.0016132656842380495,0.0368496685651028,0.0368496685651028,0.0368496685651028,0.0368496685651028
8.06,0.001615538258231567,0.03669694899788356,0.03669694899788356,0.03669694899788356,0.03669694899788356
8.07,0.0016178140335530514,0.036545188469443594,0.036545188469443594,0.036545188469443594,0.036545188469443594
8.08,0.0016200930147121494,0.036394379902868465,0.036394379902868465,0.036394379902868465,0.036394379902868465
8.09,0.0016223752062248576,0.0362445162812169,0.0362445162812169,0.0362445162812169,0.0362445162812169
8.1,0.0016246606126135363,0.03609559064695599,0.03609559064695599,0.03609559064695599,0.03609559064695599
8.11,0.0016269492384069122,0.035947596101401656,0.035947596101401656,0.035947596101401656,0.035947596101401656
8.12,0.0016292410881400964,0.035800525804165644,0.035800525804165644,0.035800525804165644,0.035800525804165644
8.13,0.0016315361663545836,0.03565437297260793,0.03565437297260793,0.03565437297260793,0.03565437297260793
8.14,0.0016338344775982702,0.035509130881294385,0.035509130881294385,0.035509130881294385,0.035509130881294385
8.15,0.0016361360264254589,0.0353647928614605,0.0353647928614605,0.0353647928614605,0.0353647928614605
8.16,0.0016384408173968636,0.03522135230048027,0.03522135230048027,0.03522135230048027,0.03522135230048027
8.17,0.0016407488550796289,0.03507880264134093,0.03507880264134093,0.03507880264134093,0.03507880264134093
8.18,0.0016430601440473266,0.03493713738212248,0.03493713738212248,0.03493713738212248,0.03493713738212248
8.19,0.0016453746888799765,0.03479635007548299,0.03479635007548299,0.03479635007548299,0.03479635007548299
8.2,0.0016476924941640479,0.03465643432814914,0.03465643432814914,0.03465643432814914,0.03465643432814914
8.21,0.0016500135644924726,0.034517383800411514,0.034517383800411514,0.034517383800411514,0.034517383800411514
8.22,0.00165233790446465,0.03437919220562591,0.03437919220562591,0.03437919220562591,0.03437919220562591
8.23,0.0016546655186864575,0.03424185330971848,0.03424185330971848,0.03424185330971848,0.03424185330971848
8.24,0.001656996411770265,0.03410536093069755,0.03410536093069755,0.03410536093069755,0.03410536093069755
8.25,0.0016593305883349373,0.033969708938168496,0.033969708938168496,0.033969708938168496,0.033969708938168496
8.26,0.0016616680530058471,0.03383489125285525,0.03383489125285525,0.03383489125285525,0.03383489125285525
8.27,0.001664008810414879,0.03370090184612572,0.03370090184612572,0.03370090184612572,0.03370090184612572
8.28,0.001666352865200448,0.033567734739522306,0.033567734739522306,0.033567734739522306,0.033567734739522306
8.29,0.0016687002220074974,0.033435384004297006,0.033435384004297006,0.033435384004297006,0.033435384004297006
8.3,0.0016710508854875178,0.033303843760951614,0.033303843760951614,0.033303843760951614,0.033303843760951614
8.31,0.0016734048602985525,0.03317310817878224,0.03317310817878224,0.03317310817878224,0.03317310817878224
8.32,0.001675762151105202,0.033043171475428366,0.033043171475428366,0.033043171475428366,0.033043171475428366
8.33,0.0016781227625786439,0.0329140279164268,0.0329140279164268,0.0329140279164268,0.0329140279164268
8.34,0.0016804866993966297,0.03278567181477005,0.03278567181477005,0.03278567181477005,0.03278567181477005
8.35,0.0016828539662435047,0.032658097530468805,0.032658097530468805,0.032658097530468805,0.032658097530468805
8.36,0.0016852245678102122,0.032531299470119165,0.032531299470119165,0.032531299470119165,0.032531299470119165
8.37,0.0016875985087943042,0.032405272086474445,0.032405272086474445,0.032405272086474445,0.032405272086474445
8.38,0.0016899757938999475,0.032280009878020544,0.032280009878020544,0.032280009878020544,0.032280009878020544
8.39,0.0016923564278379353,0.03215550738855646,0.03215550738855646,0.03215550738855646,0.03215550738855646
8.4,0.0016947404153257002,0.032031759206778206,0.032031759206778206,0.032031759206778206,0.032031759206778206
8.41,0.0016971277610873183,0.031908759965867776,0.031908759965867776,0.031908759965867776,0.031908759965867776
8.42,0.0016995184698535219,0.031786504343085394,0.031786504343085394,0.031786504343085394,0.031786504343085394
8.43,0.001701912546361703,0.0316649870593662,0.0316649870593662,0.0316649870593662,0.0316649870593662
8.44,0.001704309995355933,0.03154420287892142,0.03154420287892142,0.03154420287892142,0.03154420287892142
8.45,0.0017067108215869605,0.031424146608842594,0.031424146608842594,0.031424146608842594,0.031424146608842594
8.46,0.0017091150298122301,0.03130481309871061,0.03130481309871061,0.03130481309871061,0.03130481309871061
8.47,0.0017115226247958893,0.031186197240208217,0.031186197240208217,0.031186197240208217,0.031186197240208217
8.48,0.001713933611308791,0.031068293966736573,0.031068293966736573,0.031068293966736573,0.031068293966736573
8.49,0.0017163479941285156,0.030951098253035377,0.030951098253035377,0.030951098253035377,0.030951098253035377
8.5,0.0017187657780393672,0.030834605114807036,0.030834605114807036,0.030834605114807036,0.030834605114807036
8.51,0.0017211869678323939,0.030718809608344708,0.030718809608344708,0.030718809608344708,0.030718809608344708
8.52,0.0017236115683053914,0.030603706830163457,0.030603706830163457,0.030603706830163457,0.030603706830163457
8.53,0.0017260395842629158,0.030489291916635807,0.030489291916635807,0.030489291916635807,0.030489291916635807
8.54,0.0017284710205162862,0.030375560043630352,0.030375560043630352,0.030375560043630352,0.030375560043630352
8.55,0.0017309058818836059,0.030262506426154266,0.030262506426154266,0.030262506426154266,0.030262506426154266
8.56,0.0017333441731897587,0.030150126317999345,0.030150126317999345,0.030150126317999345,0.030150126317999345
8.57,0.00173578589926643,0.03003841501139124,0.03003841501139124,0.03003841501139124,0.03003841501139124
8.58,0.001738231064952112,0.029927367836642682,0.029927367836642682,0.029927367836642682,0.029927367836642682
8.59,0.0017406796750921072,0.029816980161809614,0.029816980161809614,0.029816980161809614,0.029816980161809614
8.6,0.0017431317345385504,0.029707247392351067,0.029707247392351067,0.029707247392351067,0.029707247392351067
8.61,0.001745587248150405,0.029598164970792495,0.029598164970792495,0.029598164970792495,0.029598164970792495
8.62,0.001748046220793484,0.029489728376391865,0.029489728376391865,0.029489728376391865,0.029489728376391865
8.63,0.0017505086573404549,0.029381933124809672,0.029381933124809672,0.029381933124809672,0.029381933124809672
8.64,0.0017529745626708438,0.02927477476778198,0.02927477476778198,0.02927477476778198,0.02927477476778198
8.65,0.0017554439416710577,0.029168248892796362,0.029168248892796362,0.029168248892796362,0.029168248892796362
8.66,0.0017579167992343803,0.02906235112277169,0.02906235112277169,0.02906235112277169,0.02906235112277169
8.67,0.0017603931402609928,0.028957077115740394,0.028957077115740394,0.028957077115740394,0.028957077115740394
8.68,0.0017628729696579778,0.028852422564534467,0.028852422564534467,0.028852422564534467,0.028852422564534467
8.69,0.0017653562923393325,0.02874838319647377,0.02874838319647377,0.02874838319647377,0.02874838319647377
8.7,0.0017678431132259708,0.028644954773058277,0.028644954773058277,0.028644954773058277,0.028644954773058277
8.71,0.0017703334372457453,0.028542133089662906,0.028542133089662906,0.028542133089662906,0.028542133089662906
8.72,0.001772827269333444,0.0284399139752349,0.0284399139752349,0.0284399139752349,0.0284399139752349
8.73,0.0017753246144308116,0.02833829329199533,0.02833829329199533,0.02833829329199533,0.02833829329199533
8.74,0.0017778254774865531,0.028237266935142145,0.028237266935142145,0.028237266935142145,0.028237266935142145
8.75,0.001780329863456341,0.02813683083255703,0.02813683083255703,0.02813683083255703,0.02813683083255703
8.76,0.0017828377773028326,0.028036980944515216,0.028036980944515216,0.028036980944515216,0.028036980944515216
8.77,0.0017853492239956767,0.02793771326339706,0.02793771326339706,0.02793771326339706,0.02793771326339706
8.78,0.0017878642085115179,0.027839023813403925,0.027839023813403925,0.027839023813403925,0.027839023813403925
8.79,0.0017903827358340153,0.027740908650275457,0.027740908650275457,0.027740908650275457,0.027740908650275457
8.8,0.0017929048109538493,0.02764336386101049,0.02764336386101049,0.02764336386101049,0.02764336386101049
8.81,0.0017954304388687254,0.027546385563590542,0.027546385563590542,0.027546385563590542,0.027546385563590542
8.82,0.0017979596245833954,0.027449969906705448,0.027449969906705448,0.027449969906705448,0.027449969906705448
8.83,0.0018004923731096555,0.027354113069482433,0.027354113069482433,0.027354113069482433,0.027354113069482433
8.84,0.001803028689466366,0.027258811261217042,0.027258811261217042,0.027258811261217042,0.027258811261217042
8.85,0.0018055685786794575,0.027164060721107507,0.027164060721107507,0.027164060721107507,0.027164060721107507
8.86,0.0018081120457819357,0.027069857717990906,0.027069857717990906,0.027069857717990906,0.027069857717990906
8.87,0.0018106590958139007,0.026976198550082313,0.026976198550082313,0.026976198550082313,0.026976198550082313
8.88,0.0018132097338225532,0.026883079544716484,0.026883079544716484,0.026883079544716484,0.026883079544716484
8.89,0.0018157639648621981,0.026790497058091604,0.026790497058091604,0.026790497058091604,0.026790497058091604
8.9,0.0018183217939942674,0.026698447475016315,0.026698447475016315,0.026698447475016315,0.026698447475016315
8.91,0.001820883226287316,0.02660692720865819,0.02660692720865819,0.02660692720865819,0.02660692720865819
8.92,0.001823448266817044,0.026515932700295397,0.026515932700295397,0.026515932700295397,0.026515932700295397
8.93,0.0018260169206663012,0.026425460419070658,0.026425460419070658,0.026425460419070658,0.026425460419070658
8.94,0.001828589192925093,0.02633550686174683,0.02633550686174683,0.02633550686174683,0.02633550686174683
8.95,0.0018311650886905994,0.026246068552466174,0.026246068552466174,0.026246068552466174,0.026246068552466174
8.96,0.0018337446130671814,0.02615714204251043,0.02615714204251043,0.02615714204251043,0.02615714204251043
8.97,0.0018363277711663847,0.02606872391006451,0.02606872391006451,0.02606872391006451,0.02606872391006451
8.98,0.0018389145681069626,0.025980810759981553,0.025980810759981553,0.025980810759981553,0.025980810759981553
8.99,0.0018415050090148724,0.025893399223550672,0.025893399223550672,0.025893399223550672,0.025893399223550672
9.0,0.0018440990990232972,0.025806485958266873,0.025806485958266873,0.025806485958266873,0.025806485958266873
9.01,0.0018466968432726493,0.025720067647602922,0.025720067647602922,0.025720067647602922,0.025720067647602922
9.02,0.0018492982469105839,0.025634141000783803,0.025634141000783803,0.025634141000783803,0.025634141000783803
9.03,0.0018519033150920028,0.025548702752563032,0.025548702752563032,0.025548702752563032,0.025548702752563032
9.04,0.0018545120529790758,0.025463749663001016,0.025463749663001016,0.025463749663001016,0.025463749663001016
9.05,0.001857124465741238,0.025379278517246043,0.025379278517246043,0.025379278517246043,0.025379278517246043
9.06,0.0018597405585552118,0.025295286125316625,0.025295286125316625,0.025295286125316625,0.025295286125316625
9.07,0.0018623603366050116,0.025211769321886686,0.025211769321886686,0.025211769321886686,0.025211769321886686
9.08,0.0018649838050819494,0.025128724966071936,0.025128724966071936,0.025128724966071936,0.025128724966071936
9.09,0.001867610969184657,0.02504614994121919,0.02504614994121919,0.02504614994121919,0.02504614994121919
9.1,0.0018702418341190825,0.024964041154696956,0.024964041154696956,0.024964041154696956,0.024964041154696956
9.11,0.001872876405098513,0.02488239553768848,0.02488239553768848,0.02488239553768848,0.02488239553768848
9.12,0.001875514687343577,0.024801210044986307,0.024801210044986307,0.024801210044986307,0.024801210044986307
9.13,0.0018781566860822595,0.0247204816547893,0.0247204816547893,0.0247204816547893,0.0247204816547893
9.14,0.0018808024065499066,0.024640207368501366,0.024640207368501366,0.024640207368501366,0.024640207368501366
9.15,0.001883451853989239,0.024560384210531656,0.024560384210531656,0.024560384210531656,0.024560384210531656
9.16,0.0018861050336503665,0.0244810092280974,0.0244810092280974,0.0244810092280974,0.0244810092280974
9.17,0.0018887619507907925,0.02440207949102822,0.02440207949102822,0.02440207949102822,0.02440207949102822
9.18,0.0018914226106754287,0.02432359209157215,0.02432359209157215,0.02432359209157215,0.02432359209157215
9.19,0.0018940870185765978,0.02424554414420368,0.02424554414420368,0.02424554414420368,0.02424554414420368
9.2,0.0018967551797740567,0.024167932785433752,0.024167932785433752,0.024167932785433752,0.024167932785433752
9.21,0.0018994270995549927,0.024090755173621196,0.024090755173621196,0.024090755173621196,0.024090755173621196
9.22,0.0019021027832140465,0.024014008488786123,0.024014008488786123,0.024014008488786123,0.024014008488786123
9.23,0.001904782236053317,0.02393768993242513,0.02393768993242513,0.02393768993242513,0.02393768993242513
9.24,0.0019074654633823669,0.023861796727328136,0.023861796727328136,0.023861796727328136,0.023861796727328136
9.25,0.001910152470518245,0.023786326117396953,0.023786326117396953,0.023786326117396953,0.023786326117396953
9.26,0.0019128432627854841,0.023711275367465562,0.023711275367465562,0.023711275367465562,0.023711275367465562
9.27,0.0019155378455161219,0.0236366417631222,0.0236366417631222,0.0236366417631222,0.0236366417631222
9.28,0.0019182362240497057,0.023562422610532822,0.023562422610532822,0.023562422610532822,0.023562422610532822
9.29,0.0019209384037333064,0.023488615236266466,0.023488615236266466,0.023488615236266466,0.023488615236266466
9.3,0.0019236443899215236,0.023415216987122213,0.023415216987122213,0.023415216987122213,0.023415216987122213
9.31,0.0019263541879765,0.02334222522995773,0.02334222522995773,0.02334222522995773,0.02334222522995773
9.32,0.001929067803267935,0.023269637351519306,0.023269637351519306,0.023269637351519306,0.023269637351519306
9.33,0.0019317852411730907,0.02319745075827349,0.02319745075827349,0.02319745075827349,0.02319745075827349
9.34,0.0019345065070768058,0.02312566287624075,0.02312566287624075,0.02312566287624075,0.02312566287624075
9.35,0.0019372316063714992,0.023054271150829933,0.023054271150829933,0.023054271150829933,0.023054271150829933
9.36,0.0019399605444571928,0.022983273046674586,0.022983273046674586,0.022983273046674586,0.022983273046674586
9.37,0.0019426933267415085,0.022912666047471428,0.022912666047471428,0.022912666047471428,0.022912666047471428
9.38,0.0019454299586396913,0.02284244765581895,0.02284244765581895,0.02284244765581895,0.02284244765581895
9.39,0.0019481704455746143,0.022772615393058915,0.022772615393058915,0.022772615393058915,0.022772615393058915
9.4,0.0019509147929767845,0.022703166799118366,0.022703166799118366,0.022703166799118366,0.022703166799118366
9.41,0.001953663006284366,0.022634099432353637,0.022634099432353637,0.022634099432353637,0.022634099432353637
9.42,0.0019564150909431757,0.02256541086939555,0.02256541086939555,0.02256541086939555,0.02256541086939555
9.43,0.0019591710524067083,0.02249709870499599,0.02249709870499599,0.02249709870499599,0.02249709870499599
9.44,0.001961930896136138,0.022429160551876298,0.022429160551876298,0.022429160551876298,0.022429160551876298
9.45,0.0019646946276003345,0.022361594040576502,0.022361594040576502,0.022361594040576502,0.022361594040576502
9.46,0.0019674622522758674,0.022294396819306433,0.022294396819306433,0.022294396819306433,0.022294396819306433
9.47,0.001970233775647021,0.02222756655379772,0.02222756655379772,0.02222756655379772,0.02222756655379772
9.48,0.0019730092032058098,0.02216110092715784,0.02216110092715784,0.02216110092715784,0.02216110092715784
9.49,0.001975788540451981,0.022094997639724754,0.022094997639724754,0.022094997639724754,0.022094997639724754
9.5,0.001978571792893033,0.022029254408923248,0.022029254408923248,0.022029254408923248,0.022029254408923248
9.51,0.001981358966044216,0.02196386896912276,0.02196386896912276,0.02196386896912276,0.02196386896912276
9.52,0.0019841500654285563,0.021898839071496187,0.021898839071496187,0.021898839071496187,0.021898839071496187
9.53,0.0019869450965768545,0.021834162483880155,0.021834162483880155,0.021834162483880155,0.021834162483880155
9.54,0.001989744065027706,0.021769836990636476,0.021769836990636476,0.021769836990636476,0.021769836990636476
9.55,0.0019925469763275106,0.021705860392515066,0.021705860392515066,0.021705860392515066,0.021705860392515066
9.56,0.0019953538360304736,0.021642230506517875,0.021642230506517875,0.021642230506517875,0.021642230506517875
9.57,0.0019981646496986323,0.021578945165764044,0.021578945165764044,0.021578945165764044,0.021578945165764044
9.58,0.0020009794229018524,0.021516002219356907,0.021516002219356907,0.021516002219356907,0.021516002219356907
9.59,0.002003798161217851,0.021453399532251047,0.021453399532251047,0.021453399532251047,0.021453399532251047
9.6,0.0020066208702322,0.02139113498512172,0.02139113498512172,0.02139113498512172,0.02139113498512172
9.61,0.002009447555538342,0.021329206474234856,0.021329206474234856,0.021329206474234856,0.021329206474234856
9.62,0.0020122782227375933,0.021267611911318356,0.021267611911318356,0.021267611911318356,0.021267611911318356
9.63,0.002015112877439168,0.021206349223434437,0.021206349223434437,0.021206349223434437,0.021206349223434437
9.64,0.002017951525260175,0.02114541635285361,0.02114541635285361,0.02114541635285361,0.02114541635285361
9.65,0.00202079417182564,0.0210848112569292,0.0210848112569292,0.0210848112569292,0.0210848112569292
9.66,0.0020236408227685136,0.021024531907973393,0.021024531907973393,0.021024531907973393,0.021024531907973393
9.67,0.002026491483729676,0.020964576293134158,0.020964576293134158,0.020964576293134158,0.020964576293134158
9.68,0.0020293461603579613,0.02090494241427359,0.02090494241427359,0.02090494241427359,0.02090494241427359
9.69,0.002032204858310152,0.02084562828784707,0.02084562828784707,0.02084562828784707,0.02084562828784707
9.7,0.002035067583251006,0.020786631944783644,0.020786631944783644,0.020786631944783644,0.020786631944783644
9.71,0.002037934340853261,0.02072795143036759,0.02072795143036759,0.02072795143036759,0.02072795143036759
9.72,0.0020408051367976398,0.020669584804120726,0.020669584804120726,0.020669584804120726,0.020669584804120726
9.73,0.002043679976772875,0.02061153013968612,0.02061153013968612,0.02061153013968612,0.02061153013968612
9.74,0.002046558866475706,0.02055378552471265,0.02055378552471265,0.02055378552471265,0.02055378552471265
9.75,0.0020494418116109013,0.020496349060740833,0.020496349060740833,0.020496349060740833,0.020496349060740833
9.76,0.0020523288178912655,0.020439218863089186,0.020439218863089186,0.020439218863089186,0.020439218863089186
9.77,0.002055219891037651,0.020382393060742306,0.020382393060742306,0.020382393060742306,0.020382393060742306
9.78,0.002058115036778964,0.02032586979623951,0.02032586979623951,0.02032586979623951,0.02032586979623951
9.79,0.002061014260852189,0.020269647225564274,0.020269647225564274,0.020269647225564274,0.020269647225564274
9.8,0.002063917569002384,0.020213723518035326,0.020213723518035326,0.020213723518035326,0.020213723518035326
9.81,0.0020668249669827054,0.020158096856198033,0.020158096856198033,0.020158096856198033,0.020158096856198033
9.82,0.002069736460554414,0.020102765435717457,0.020102765435717457,0.020102765435717457,0.020102765435717457
9.83,0.002072652055486881,0.020047727465271524,0.020047727465271524,0.020047727465271524,0.020047727465271524
9.84,0.0020755717575576104,0.0199929811664458,0.0199929811664458,0.0199929811664458,0.0199929811664458
9.85,0.0020784955725522453,0.019938524773629198,0.019938524773629198,0.019938524773629198,0.019938524773629198
9.86,0.0020814235062645717,0.019884356533910068,0.019884356533910068,0.019884356533910068,0.019884356533910068
9.87,0.0020843555644965445,0.019830474706973827,0.019830474706973827,0.019830474706973827,0.019830474706973827
9.88,0.002087291753058291,0.01977687756500133,0.01977687756500133,0.01977687756500133,0.01977687756500133
9.89,0.0020902320777681175,0.01972356339256776,0.01972356339256776,0.01972356339256776,0.01972356339256776
9.9,0.0020931765444525342,0.01967053048654292,0.01967053048654292,0.01967053048654292,0.01967053048654292
9.91,0.002096125158946251,0.019617777155992194,0.019617777155992194,0.019617777155992194,0.019617777155992194
9.92,0.002099077927092203,0.01956530172207853,0.01956530172207853,0.01956530172207853,0.01956530172207853
9.93,0.002102034854741556,0.019513102517964922,0.019513102517964922,0.019513102517964922,0.019513102517964922
9.94,0.002104995947753713,0.01946117788871815,0.01946117788871815,0.01946117788871815,0.01946117788871815
9.95,0.0021079612119963356,0.019409526191213403,0.019409526191213403,0.019409526191213403,0.019409526191213403
9.96,0.0021109306533453522,0.019358145794039192,0.019358145794039192,0.019358145794039192,0.019358145794039192
